KARTE_QUAD,KARTE,QUADRANT,XLU,YLU,XRU,YRU,XRO,YRO,XLO,YLO,XQMITTE,YQMITTE,FLAECHE,FLAECHE_BY,PROZENT
64334,6433,4,4445680,5484948,4451715,5484887,4451765,5490448,4445735,5490508,4448724,5487697,33545683.112,33545683.1123,100
64341,6434,1,4451765,5490448,4457795,5490401,4457837,5495961,4451813,5496007,4454803,5493203,33510778.849,33510778.8486,100
64342,6434,2,4457795,5490401,4463824,5490355,4463860,5495914,4457837,5495961,4460826,5493157,33510566.787,33510566.7872,100
64343,6434,3,4451715,5484887,4457751,5484841,4457795,5490401,4451765,5490448,4454754,5487643,33544989.394,33544989.3943,100
64344,6434,4,4457751,5484841,4463786,5484793,4463824,5490355,4457795,5490401,4460789,5487596,33544777.333,33544777.3329,100
64351,6435,1,4463824,5490355,4469853,5490321,4469884,5495881,4463860,5495914,4466856,5493117,33510013.319,33510013.3189,100
64352,6435,2,4469853,5490321,4475883,5490288,4475906,5495847,4469884,5495881,4472879,5493083,33509868.252,33509868.252,100
64353,6435,3,4463786,5484793,4469823,5484761,4469853,5490321,4463824,5490355,4466819,5487556,33544237.673,33544237.6732,100
64354,6435,4,4469823,5484761,4475857,5484727,4475883,5490288,4469853,5490321,4472854,5487523,33544092.606,33544092.6063,100
64361,6436,1,4475883,5490288,4481912,5490268,4481931,5495828,4475906,5495847,4478908,5493057,33509504.094,33509504.0939,100
64362,6436,2,4481912,5490268,4487941,5490248,4487953,5495807,4481931,5495828,4484932,5493037,33509411.018,33509411.0182,100
64363,6436,3,4475857,5484727,4481893,5484708,4481912,5490268,4475883,5490288,4478884,5487497,33543728.325,33543728.3252,100
64364,6436,4,4481893,5484708,4487928,5484687,4487941,5490248,4481912,5490268,4484919,5487477,33543635.249,33543635.2495,100
64371,6437,1,4487941,5490248,4493971,5490241,4493977,5495801,4487953,5495807,4490961,5493023,33509242.794,33509242.7941,100
64372,6437,2,4493971,5490241,4500001,5490235,4500000,5495794,4493977,5495801,4496985,5493017,33509216.799,33509216.7986,100
64373,6437,3,4487928,5484687,4493965,5484681,4493971,5490241,4487941,5490248,4490949,5487463,33543466.995,33543466.9946,100
64374,6437,4,4493965,5484681,4500000,5484673,4500001,5490235,4493971,5490241,4496985,5487456,33543440.999,33543440.9991,100
64381,6438,1,4500001,5490235,4506030,5490241,4506024,5495801,4500000,5495794,4503014,5493017,33509216.799,33509216.7986,100
64382,6438,2,4506030,5490241,4512059,5490248,4512046,5495807,4506024,5495801,4509037,5493023,33509242.794,33509242.7941,100
64383,6438,3,4500000,5484673,4506037,5484681,4506030,5490241,4500001,5490235,4503014,5487456,33543440.999,33543440.9991,100
64384,6438,4,4506037,5484681,4512071,5484687,4512059,5490248,4506030,5490241,4509050,5487463,33543466.995,33543466.9946,100
64391,6439,1,4512059,5490248,4518089,5490268,4518071,5495828,4512046,5495807,4515067,5493037,33509411.018,33509411.0182,100
64392,6439,2,4518089,5490268,4524119,5490288,4524093,5495847,4518071,5495828,4521090,5493057,33509504.094,33509504.0939,100
64393,6439,3,4512071,5484687,4518107,5484708,4518089,5490268,4512059,5490248,4515079,5487477,33543635.249,33543635.2495,100
64394,6439,4,4518107,5484708,4524142,5484727,4524119,5490288,4518089,5490268,4521115,5487497,33543728.325,33543728.3252,100
64401,6440,1,4524119,5490288,4530148,5490321,4530117,5495881,4524093,5495847,4527119,5493083,33509868.252,33509868.252,100
64402,6440,2,4530148,5490321,4536177,5490355,4536139,5495914,4530117,5495881,4533142,5493117,33510013.319,33510013.3189,100
64403,6440,3,4524142,5484727,4530179,5484761,4530148,5490321,4524119,5490288,4527144,5487523,33544092.606,33544092.6063,100
64404,6440,4,4530179,5484761,4536213,5484793,4536177,5490355,4530148,5490321,4533179,5487556,33544237.673,33544237.6732,100
64411,6441,1,4536177,5490355,4542207,5490401,4542163,5495961,4536139,5495914,4539172,5493157,33510566.787,30373189.7451,90.637200000000007
64412,6441,2,4542207,5490401,4548236,5490448,4548186,5496007,4542163,5495961,4545195,5493203,33510778.849,29468.0913,0.0879
64413,6441,3,4536213,5484793,4542249,5484841,4542207,5490401,4536177,5490355,4539209,5487596,33544777.333,33544777.3329,100
64414,6441,4,4542249,5484841,4548284,5484887,4548236,5490448,4542207,5490401,4545244,5487643,33544989.394,16714632.775,49.8281
65251,6525,1,4342920,5481371,4348961,5481204,4349115,5486764,4343079,5486930,4346019,5484066,33596233.484,26883.1291,0.08
65252,6525,2,4348961,5481204,4355003,5481037,4355149,5486596,4349115,5486764,4352054,5483899,33595463.292,9840175.2239,29.2903
65261,6526,1,4355003,5481037,4361043,5480883,4361185,5486443,4355149,5486596,4358095,5483739,33593269.664,2918482.854,8.6877
65262,6526,2,4361043,5480883,4367085,5480730,4367219,5486289,4361185,5486443,4364130,5483585,33592581.286,23365449.9222,69.5555
65264,6526,4,4360902,5475323,4366948,5475169,4367085,5480730,4361043,5480883,4363995,5478025,33626794.041,11770783.2556,35.0042
65271,6527,1,4367085,5480730,4373126,5480590,4373255,5486149,4367219,5486289,4370171,5483438,33590633.733,33590633.7332,100
65272,6527,2,4373126,5480590,4379167,5480449,4379289,5486008,4373255,5486149,4376206,5483298,33590013.201,33590013.2006,100
65273,6527,3,4366948,5475169,4372997,5475030,4373126,5480590,4367085,5480730,4370036,5477878,33624818.351,33624818.3506,100
65274,6527,4,4372997,5475030,4379043,5474889,4379167,5480449,4373126,5480590,4376083,5477738,33624197.818,33624197.818,100
65281,6528,1,4379167,5480449,4385209,5480323,4385325,5485883,4379289,5486008,4382248,5483164,33588185.958,33588185.9579,100
65282,6528,2,4385209,5480323,4391251,5480196,4391360,5485755,4385325,5485883,4388283,5483038,33587602.264,33587602.2636,100
65283,6528,3,4379043,5474889,4385092,5474763,4385209,5480323,4379167,5480449,4382125,5477604,33622369.653,33622369.6534,100
65284,6528,4,4385092,5474763,4391139,5474635,4391251,5480196,4385209,5480323,4388173,5477478,33621785.959,33621785.959,100
65291,6529,1,4391251,5480196,4397292,5480083,4397397,5485643,4391360,5485755,4394325,5482918,33585977.627,33585977.627,100
65292,6529,2,4397292,5480083,4403333,5479969,4403431,5485528,4397397,5485643,4400361,5482804,33585475.782,33585475.7818,100
65293,6529,3,4391139,5474635,4397187,5474523,4397292,5480083,4391251,5480196,4394215,5477358,33620175.222,33620175.2225,100
65294,6529,4,4397187,5474523,4403234,5474408,4403333,5479969,4397292,5480083,4400262,5477244,33619673.377,33619673.3772,100
65301,6530,1,4403333,5479969,4409375,5479869,4409467,5485429,4403431,5485528,4406402,5482697,33584054.837,33584054.8366,100
65302,6530,2,4409375,5479869,4415416,5479768,4415501,5485327,4409467,5485429,4412437,5482597,33583590.331,33583590.3312,100
65303,6530,3,4403234,5474408,4409283,5474309,4409375,5479869,4403333,5479969,4406303,5477137,33618223.894,33618223.8943,100
65304,6530,4,4409283,5474309,4415329,5474207,4415416,5479768,4409375,5479869,4412351,5477037,33617759.389,33617759.3889,100
65311,6531,1,4415416,5479768,4421458,5479681,4421537,5485241,4415501,5485327,4418478,5482503,33582294.576,33582294.5762,100
65312,6531,2,4421458,5479681,4427499,5479595,4427572,5485154,4421537,5485241,4424514,5482417,33581896.864,33581896.8636,100
65313,6531,3,4415329,5474207,4421378,5474121,4421458,5479681,4415416,5479768,4418392,5476943,33616477.319,33616477.319,100
65314,6531,4,4421378,5474121,4427425,5474034,4427499,5479595,4421458,5479681,4424440,5476856,33616079.606,33616079.6064,100
65321,6532,1,4427499,5479595,4433541,5479521,4433609,5485081,4427572,5485154,4430556,5482337,33580826.487,33580826.4866,100
65322,6532,2,4433541,5479521,4439583,5479448,4439643,5485007,4433609,5485081,4436591,5482263,33580511.059,33580511.0585,100
65323,6532,3,4427425,5474034,4433473,5473961,4433541,5479521,4427499,5479595,4430482,5476776,33614995.329,33614995.329,100
65324,6532,4,4433473,5473961,4439520,5473887,4439583,5479448,4433541,5479521,4436530,5476703,33614679.901,33614679.901,100
65331,6533,1,4439583,5479448,4445625,5479388,4445680,5484948,4439643,5485007,4442633,5482196,33579594.843,33579594.843,100
65332,6533,2,4445625,5479388,4451667,5479327,4451715,5484887,4445680,5484948,4448669,5482136,33579316.035,33579316.0346,100
65333,6533,3,4439520,5473887,4445569,5473827,4445625,5479388,4439583,5479448,4442571,5476636,33613777.125,33613777.1251,100
65334,6533,4,4445569,5473827,4451616,5473766,4451667,5479327,4445625,5479388,4448619,5476576,33613498.317,33613498.3167,100
65341,6534,1,4451667,5479327,4457708,5479281,4457751,5484841,4451715,5484887,4454711,5482083,33578602.085,33578602.0855,100
65342,6534,2,4457708,5479281,4463750,5479234,4463786,5484793,4457751,5484841,4460746,5482036,33578390.375,33578390.3745,100
65343,6534,3,4451616,5473766,4457665,5473721,4457708,5479281,4451667,5479327,4454661,5476522,33612770.344,33612770.344,100
65344,6534,4,4457665,5473721,4463712,5473673,4463750,5479234,4457708,5479281,4460709,5476476,33612558.633,33612558.6331,100
65351,6535,1,4463750,5479234,4469792,5479201,4469823,5484761,4463786,5484793,4466788,5481996,33577858.714,33577858.7141,100
65352,6535,2,4469792,5479201,4475833,5479167,4475857,5484727,4469823,5484761,4472823,5481963,33577713.981,33577713.9809,100
65353,6535,3,4463712,5473673,4469761,5473641,4469792,5479201,4463750,5479234,4466751,5476436,33612026.88,33612026.8805,100
65354,6535,4,4469761,5473641,4475808,5473606,4475833,5479167,4469792,5479201,4472799,5476402,33611882.147,33611882.1473,100
65361,6536,1,4475833,5479167,4481875,5479147,4481893,5484708,4475857,5484727,4478865,5481936,33577350.376,33577350.3763,100
65362,6536,2,4481875,5479147,4487917,5479127,4487928,5484687,4481893,5484708,4484901,5481916,33577257.501,33577257.5009,100
65363,6536,3,4475808,5473606,4481857,5473587,4481875,5479147,4475833,5479167,4478841,5476376,33611518.42,33611518.4198,100
65364,6536,4,4481857,5473587,4487904,5473566,4487917,5479127,4481875,5479147,4484889,5476356,33611425.544,33611425.5444,100
65371,6537,1,4487917,5479127,4493959,5479121,4493965,5484681,4487928,5484687,4490943,5481903,33577089.615,33577089.6148,100
65372,6537,2,4493959,5479121,4500001,5479114,4500000,5484673,4493965,5484681,4496979,5481896,33577063.686,33577063.686,100
65373,6537,3,4487904,5473566,4493953,5473561,4493959,5479121,4487917,5479127,4490931,5476342,33611257.628,33611257.6276,100
65374,6537,4,4493953,5473561,4500000,5473553,4500001,5479114,4493959,5479121,4496979,5476336,33611231.699,33611231.6988,100
65381,6538,1,4500001,5479114,4506043,5479121,4506037,5484681,4500000,5484673,4503020,5481896,33577063.686,33577063.6861,100
65382,6538,2,4506043,5479121,4512084,5479127,4512071,5484687,4506037,5484681,4509056,5481903,33577089.615,33577089.6148,100
65383,6538,3,4500000,5473553,4506049,5473561,4506043,5479121,4500001,5479114,4503020,5476336,33611231.699,33611231.6988,100
65384,6538,4,4506049,5473561,4512095,5473566,4512084,5479127,4506043,5479121,4509068,5476342,33611257.628,33611257.6276,100
65391,6539,1,4512084,5479127,4518126,5479147,4518107,5484708,4512071,5484687,4515097,5481916,33577257.501,33577257.5009,100
65392,6539,2,4518126,5479147,4524167,5479167,4524142,5484727,4518107,5484708,4521133,5481936,33577350.376,33577350.3763,100
65393,6539,3,4512095,5473566,4518144,5473587,4518126,5479147,4512084,5479127,4515109,5476356,33611425.544,33611425.5444,100
65394,6539,4,4518144,5473587,4524191,5473606,4524167,5479167,4518126,5479147,4521157,5476376,33611518.42,33611518.4198,100
65401,6540,1,4524167,5479167,4530209,5479201,4530179,5484761,4524142,5484727,4527175,5481963,33577713.981,33577713.9809,100
65402,6540,2,4530209,5479201,4536251,5479234,4536213,5484793,4530179,5484761,4533210,5481996,33577858.714,33577858.7141,100
65403,6540,3,4524191,5473606,4530240,5473641,4530209,5479201,4524167,5479167,4527199,5476402,33611882.147,33611882.1473,100
65404,6540,4,4530240,5473641,4536287,5473673,4536251,5479234,4530209,5479201,4533247,5476436,33612026.88,33612026.8805,100
65411,6541,1,4536251,5479234,4542293,5479281,4542249,5484841,4536213,5484793,4539252,5482036,33578390.375,33578390.3745,100
65412,6541,2,4542293,5479281,4548335,5479327,4548284,5484887,4542249,5484841,4545287,5482083,33578602.085,25771325.2204,76.7519
65413,6541,3,4536287,5473673,4542336,5473721,4542293,5479281,4536251,5479234,4539289,5476476,33612558.633,33612558.6331,100
65414,6541,4,4542336,5473721,4548383,5473766,4548335,5479327,4542293,5479281,4545337,5476522,33612770.344,32597332.994,96.9744
65423,6542,3,4548383,5473766,4554432,5473827,4554377,5479388,4548335,5479327,4551379,5476576,33613498.317,13472244.2527,40.0802
65424,6542,4,4554432,5473827,4560479,5473887,4560419,5479448,4554377,5479388,4557427,5476636,33613777.125,13572.3137,0.0404
66262,6626,2,4360761,5469764,4366814,5469611,4366948,5475169,4360902,5475323,4363853,5472466,33660410.587,16339170.9794,48.5413
66264,6626,4,4360619,5464205,4366678,5464050,4366814,5469611,4360761,5469764,4363718,5466906,33694552.607,16356090.4614,48.5413
66271,6627,1,4366814,5469611,4372868,5469470,4372997,5475030,4366948,5475169,4369907,5472319,33658402.303,33658402.3027,100
66272,6627,2,4372868,5469470,4378921,5469330,4379043,5474889,4372997,5475030,4375954,5472178,33657767.704,33657767.7036,100
66273,6627,3,4366678,5464050,4372739,5463911,4372868,5469470,4366814,5469611,4369772,5466759,33692544.323,33692544.3231,100
66274,6627,4,4372739,5463911,4378798,5463769,4378921,5469330,4372868,5469470,4375832,5466619,33691909.724,33691909.7239,100
66281,6628,1,4378921,5469330,4384975,5469203,4385092,5474763,4379043,5474889,4382008,5472044,33655942.393,33655942.393,100
66282,6628,2,4384975,5469203,4391029,5469076,4391139,5474635,4385092,5474763,4388056,5471918,33655374.77,33655374.7695,100
66283,6628,3,4378798,5463769,4384859,5463643,4384975,5469203,4378921,5469330,4381886,5466485,33690084.106,33690084.1065,100
66284,6628,4,4384859,5463643,4390918,5463515,4391029,5469076,4384975,5469203,4387946,5466358,33689516.483,33689516.483,100
66291,6629,1,4391029,5469076,4397083,5468963,4397187,5474523,4391139,5474635,4394110,5471798,33653767.207,33653767.2069,100
66292,6629,2,4397083,5468963,4403137,5468849,4403234,5474408,4397187,5474523,4400158,5471684,33653251.662,33653251.6621,100
66293,6629,3,4390918,5463515,4396979,5463403,4397083,5468963,4391029,5469076,4394000,5466238,33687894.468,33687894.4684,100
66294,6629,4,4396979,5463403,4403038,5463288,4403137,5468849,4397083,5468963,4400060,5466124,33687378.924,33687378.9235,100
66301,6630,1,4403137,5468849,4409191,5468749,4409283,5474309,4403234,5474408,4406211,5471577,33651783.123,33651783.1229,100
66302,6630,2,4409191,5468749,4415244,5468648,4415329,5474207,4409283,5474309,4412259,5471477,33651319.369,33651319.369,100
66303,6630,3,4403038,5463288,4409099,5463189,4409191,5468749,4403137,5468849,4406113,5466017,33685909.893,33685909.8934,100
66304,6630,4,4409099,5463189,4415157,5463087,4415244,5468648,4409191,5468749,4412173,5465917,33685446.139,33685446.1395,100
66311,6631,1,4415244,5468648,4421298,5468561,4421378,5474121,4415329,5474207,4418313,5471383,33650054.244,33650054.2435,100
66312,6631,2,4421298,5468561,4427353,5468475,4427425,5474034,4421378,5474121,4424361,5471296,33649672.519,33649672.5186,100
66313,6631,3,4415157,5463087,4421219,5463001,4421298,5468561,4415244,5468648,4418227,5465823,33684181.014,33684181.014,100
66314,6631,4,4421219,5463001,4427278,5462913,4427353,5468475,4421298,5468561,4424287,5465736,33683799.289,33683799.2891,100
66321,6632,1,4427353,5468475,4433406,5468401,4433473,5473961,4427425,5474034,4430415,5471216,33648575.63,33648575.6298,100
66322,6632,2,4433406,5468401,4439460,5468327,4439520,5473887,4433473,5473961,4436462,5471143,33648230.514,33648230.5137,100
66323,6632,3,4427278,5462913,4433339,5462841,4433406,5468401,4427353,5468475,4430341,5465656,33682701.848,33682701.848,100
66324,6632,4,4433339,5462841,4439398,5462766,4439460,5468327,4433406,5468401,4436401,5465582,33682356.732,33682356.732,100
66331,6633,1,4439460,5468327,4445514,5468267,4445569,5473827,4439520,5473887,4442516,5471076,33647328.74,33647328.7397,100
66332,6633,2,4445514,5468267,4451568,5468207,4451616,5473766,4445569,5473827,4448564,5471016,33647065.652,33647065.652,100
66333,6633,3,4439398,5462766,4445459,5462707,4445514,5468267,4439460,5468327,4442455,5465516,33681454.958,33681454.9579,100
66334,6633,4,4445459,5462707,4451518,5462646,4451568,5468207,4445514,5468267,4448515,5465456,33681191.87,33681191.8702,100
66341,6634,1,4451568,5468207,4457622,5468161,4457665,5473721,4451616,5473766,4454618,5470962,33646339.579,33646339.5794,100
66342,6634,2,4457622,5468161,4463676,5468114,4463712,5473673,4457665,5473721,4460666,5470916,33646128.219,33646128.2191,100
66343,6634,3,4451518,5462646,4457579,5462601,4457622,5468161,4451568,5468207,4454569,5465402,33680465.552,33680465.5522,100
66344,6634,4,4457579,5462601,4463638,5462553,4463676,5468114,4457622,5468161,4460629,5465355,33680254.192,33680254.1919,100
66351,6635,1,4463676,5468114,4469730,5468081,4469761,5473641,4463712,5473673,4466720,5470876,33645582.96,33645582.9598,100
66352,6635,2,4469730,5468081,4475785,5468047,4475808,5473606,4469761,5473641,4472768,5470842,33645423.441,33645423.4408,100
66353,6635,3,4463638,5462553,4469699,5462521,4469730,5468081,4463676,5468114,4466683,5465315,33679694.848,33679694.8481,100
66354,6635,4,4469699,5462521,4475759,5462486,4475785,5468047,4469730,5468081,4472744,5465282,33679535.329,33679535.3291,100
66361,6636,1,4475785,5468047,4481839,5468027,4481857,5473587,4475808,5473606,4478822,5470816,33645052.861,33645052.8614,100
66362,6636,2,4481839,5468027,4487893,5468007,4487904,5473566,4481857,5473587,4484870,5470796,33644960.186,33644960.1863,100
66363,6636,3,4475759,5462486,4481820,5462467,4481839,5468027,4475785,5468047,4478798,5465256,33679164.688,33679164.6883,100
66364,6636,4,4481820,5462467,4487879,5462446,4487893,5468007,4481839,5468027,4484858,5465236,33679072.013,33679072.0132,100
66371,6637,1,4487893,5468007,4493947,5468000,4493953,5473561,4487904,5473566,4490924,5470782,33644792.638,33644792.6384,100
66372,6637,2,4493947,5468000,4500001,5467993,4500000,5473553,4493953,5473561,4496972,5470776,33644766.776,33644766.7765,100
